strategy_id,strategy,strategy_short,mean_yield_t_ha,sd_yield_t_ha,p05_yield_t_ha,p95_yield_t_ha,mean_water_productivity_kg_m3,mean_irrigation_mm,mean_npv_usd_ha,p05_npv_usd_ha,mean_ghg_balance_tco2e_ha,mean_equity_score,joint_failure_probability
8,Circular climate-smart production package,Circular package,78.19324881145072,13.149289096533348,53.39505049726439,96.58798387935316,7.628773553411474,207.85147337343977,11527.634895425663,870.0663302258092,4.12023610912577,0.6519545039578015,0.3511111111111111
6,Integrated cultivar-irrigation-soil package,Integrated package,76.43665645439312,12.69311041865236,52.007947879846284,93.98091126445841,7.509721893804865,199.14318667039356,11599.293544689483,1057.1521755732906,4.667998501918158,0.6325642748335216,0.36944444444444446
5,On-farm water storage,Water storage,64.74697549293619,12.346581986812149,40.57358635814801,81.55014434139298,6.012243407959546,257.316736270034,7278.208233893862,-2919.278959023916,5.091777604128576,0.5207408257977933,0.6866666666666666
3,Soil-moisture conservation,Soil conservation,63.697315301108006,12.615900007165553,38.9536064810824,81.08043393103134,6.919175405526171,77.73548391519705,10468.575376378867,414.4942973176795,4.509530828571977,0.6524431982524165,0.6655555555555556
2,Regulated deficit irrigation,Deficit irrigation,62.37120648583672,10.986322025978822,40.0371847415293,76.40712478412898,6.079651685264475,178.83789589021134,8230.687339675354,-1178.1124470302868,4.895922979090803,0.556108244136178,0.7638888888888888
1,Drought-tolerant cultivar,Cultivar,56.18509903639563,10.46088854833844,35.515368548490954,69.95002865379641,6.107344377935542,68.58711203889328,8108.840878700929,-603.3754595957474,4.549966572691632,0.6085191217821958,0.9533333333333334
7,Drainage and harvest coordination,Harvest coordination,54.46784557247216,10.787666057806147,33.141993091321346,68.73854232403826,5.891381577196078,72.35402662532793,6746.949599772419,-2136.256510641427,4.456283014781104,0.5999607675682008,0.9677777777777777
4,Climate-adjusted planting window,Planting shift,52.75031266450517,9.762607135759525,33.314295223147624,65.65266868275933,5.784526825019731,77.05086363111826,7120.0138663395455,-1098.4362968807927,4.57745127083439,0.6017778099060479,0.99
0,Current practice,Current,51.53410573263779,10.414748102277192,30.9556498861651,65.21650959911244,5.594555318457925,68.58711203889328,7160.950460774276,-1415.067400656633,4.577964309960135,0.5777922369215021,0.99
